Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"60","'222","El Salvador","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","200708","2007/08","%",,,,,,,,,,,,,,,,,,,,,,"74.260000","A",,,,
"60","'222","El Salvador","270060","Holdings owned by the holder or in owner-like possession","60850","Number","197071","1970/71","No",,,,,,,,,,"112422.000000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270060","Holdings owned by the holder or in owner-like possession","6201","Percent of total number","197071","1970/71","%",,,,,,,,,,"35.350000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","50260","Area","1950","1950","ha",,,,"79382.000000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","50260","Area","197071","1970/71","ha",,,,,,,,,,"104662.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","50260","Area","200708","2007/08","ha",,,,,,,,,,,,,,,,,,,,,,"194586.000000","A",,,,
"60","'222","El Salvador","270061","Holdings rented from others","6200","Percentage of total area","1950","1950","%",,,,"5.190000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","6200","Percentage of total area","197071","1970/71","%",,,,,,,,,,"7.210000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","6200","Percentage of total area","200708","2007/08","%",,,,,,,,,,,,,,,,,,,,,,"20.940000","A",,,,
"60","'222","El Salvador","270061","Holdings rented from others","60850","Number","197071","1970/71","No",,,,,,,,,,"76256.000000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270061","Holdings rented from others","6201","Percent of total number","197071","1970/71","%",,,,,,,,,,"23.980000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","50260","Area","1950","1950","ha",,,,"40049.000000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","50260","Area","197071","1970/71","ha",,,,,,,,,,"84799.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","50260","Area","200708","2007/08","ha",,,,,,,,,,,,,,,,,,,,,,"44631.000000","A",,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","1950","1950","%",,,,"2.620000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","197071","1970/71","%",,,,,,,,,,"5.840000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","200708","2007/08","%",,,,,,,,,,,,,,,,,,,,,,"4.800000","A",,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","60850","Number","197071","1970/71","No",,,,,,,,,,"38014.000000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270062","Holdings operated under other forms of tenure","6201","Percent of total number","197071","1970/71","%",,,,,,,,,,"11.950000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270064","Holdings under more than one form of tenure","50260","Area","197071","1970/71","ha",,,,,,,,,,"143214.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270064","Holdings under more than one form of tenure","6200","Percentage of total area","197071","1970/71","%",,,,,,,,,,"9.860000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270064","Holdings under more than one form of tenure","60850","Number","197071","1970/71","No",,,,,,,,,,"44176.000000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270064","Holdings under more than one form of tenure","6201","Percent of total number","197071","1970/71","%",,,,,,,,,,"13.890000","A","Only for holdings with land",,,,,,,,,,,,,,,
"60","'222","El Salvador","270080","Household members, total","60850","Number","1961","1961","No",,,,,,,"308449.000000","A",,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270092","Household members, engaged in agriculture, male","60850","Number","197071","1970/71","No",,,,,,,,,,"378031.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270091","Household members, engaged in agriculture, female","60850","Number","197071","1970/71","No",,,,,,,,,,"28959.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270090","Household members, engaged in agriculture, total","60850","Number","1950","1950","No",,,,"311210.000000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","270090","Household members, engaged in agriculture, total","60850","Number","197071","1970/71","No",,,,,,,,,,"406990.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","270090","Household members, engaged in agriculture, total","60850","Number","200708","2007/08","No",,,,,,,,,,,,,,,,,,,,,,"550171.000000","A",,,,
"60","'222","El Salvador","27010","Hired permanent workers","60850","Number","1950","1950","No",,,,"48421.000000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","60850","Number","1961","1961","No",,,,,,,"74324.000000","A",,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","60850","Number","197071","1970/71","No",,,,,,,,,,"87033.000000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","60850","Number","200708","2007/08","No",,,,,,,,,,,,,,,,,,,,,,"64261.000000","A",,,,
"60","'222","El Salvador","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","1950","1950","No",,,,"0.280000","A",,,,,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","1961","1961","No",,,,,,,"0.330000","A",,,,,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","197071","1970/71","No",,,,,,,,,,"0.270000","A",,,,,,,,,,,,,,,,
"60","'222","El Salvador","27010","Hired permanent workers","50191","Average persons per holding (hired permanent workers)","200708","2007/08","No",,,,,,,,,,,,,,,,,,,,,,"0.160000","A",,,,
"63","'233","Estonia","27002","Holdings","50260","Area","1929","1929","ha","3093796.950000","A",,,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","27002","Holdings","50260","Area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"1705136.000000","A","The census covered agricultural holding that met at least one of the following thresholds: one ha of agricultural of forest land; 0.3 ha of fish ponds; or 50 percent of production sold.",,,,,,
"63","'233","Estonia","27002","Holdings","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"1241850.000000","A","The census covered agricultural holding having at least 1 ha of UAA or the agricultural products of which were produced mainly for sale. In case of holdings with less than 1 ha of UAA and no information on the products produced for sale, a physical threshold was used to determine potential holdings producing mainly for sale. The threshold was as follows: three cattle; ten pigs, sheep or goats; ten swarms of bees or 100 head of poultry; 0.5 ha of fruit and berry plantations; 0.3 ha of fresh vegetables; 0.2 ha of nursery; 0.01 ha of outdoor flowers, crops under glass or arable land seeds.",,,
"63","'233","Estonia","27002","Holdings","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"975320.000000","A","The census applied the following threshold: five ha of UAA; two ha of arable land; 0.5 ha of potatoes or vegetable and strawberries; 0.2 ha of aromatic and medicinal plants and herbs, flowers, seeds, nurseries; 0.3 ha of fruit and berry plantations, or other permanent crops (except nurseries); 100 m2 of greenhouses; or 1.7 of livestock units."
"63","'233","Estonia","27002","Holdings","5017","Average area","1929","1929","ha","23.200000","A",,,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","27002","Holdings","5017","Average area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"20.350000","A","The census covered agricultural holding that met at least one of the following thresholds: one ha of agricultural of forest land; 0.3 ha of fish ponds; or 50 percent of production sold.",,,,,,
"63","'233","Estonia","27002","Holdings","5017","Average area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"63.330000","A","The census covered agricultural holding having at least 1 ha of UAA or the agricultural products of which were produced mainly for sale. In case of holdings with less than 1 ha of UAA and no information on the products produced for sale, a physical threshold was used to determine potential holdings producing mainly for sale. The threshold was as follows: three cattle; ten pigs, sheep or goats; ten swarms of bees or 100 head of poultry; 0.5 ha of fruit and berry plantations; 0.3 ha of fresh vegetables; 0.2 ha of nursery; 0.01 ha of outdoor flowers, crops under glass or arable land seeds.",,,
"63","'233","Estonia","27002","Holdings","5017","Average area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"85.780000","A","The census applied the following threshold: five ha of UAA; two ha of arable land; 0.5 ha of potatoes or vegetable and strawberries; 0.2 ha of aromatic and medicinal plants and herbs, flowers, seeds, nurseries; 0.3 ha of fruit and berry plantations, or other permanent crops (except nurseries); 100 m2 of greenhouses; or 1.7 of livestock units."
"63","'233","Estonia","27002","Holdings","60850","Number","1929","1929","No","133357.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","27002","Holdings","60850","Number","2001","2001","No",,,,,,,,,,,,,,,,,,,"83808.000000","A","The census covered agricultural holding that met at least one of the following thresholds: one ha of agricultural of forest land; 0.3 ha of fish ponds; or 50 percent of production sold.",,,,,,
"63","'233","Estonia","27002","Holdings","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"19610.000000","A","The census covered agricultural holding having at least 1 ha of UAA or the agricultural products of which were produced mainly for sale. In case of holdings with less than 1 ha of UAA and no information on the products produced for sale, a physical threshold was used to determine potential holdings producing mainly for sale. The threshold was as follows: three cattle; ten pigs, sheep or goats; ten swarms of bees or 100 head of poultry; 0.5 ha of fruit and berry plantations; 0.3 ha of fresh vegetables; 0.2 ha of nursery; 0.01 ha of outdoor flowers, crops under glass or arable land seeds.",,,
"63","'233","Estonia","27002","Holdings","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"11370.000000","A","The census applied the following threshold: five ha of UAA; two ha of arable land; 0.5 ha of potatoes or vegetable and strawberries; 0.2 ha of aromatic and medicinal plants and herbs, flowers, seeds, nurseries; 0.3 ha of fruit and berry plantations, or other permanent crops (except nurseries); 100 m2 of greenhouses; or 1.7 of livestock units."
"63","'233","Estonia","270066","Holdings without land","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"150.000000","A","Holdings without UAA",,,
"63","'233","Estonia","270066","Holdings without land","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"240.000000","A",
"63","'233","Estonia","270030","Holdings with land size 0-<1","50260","Area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"4694.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270030","Holdings with land size 0-<1","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"962.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270030","Holdings with land size 0-<1","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"86.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270030","Holdings with land size 0-<1","60850","Number","2001","2001","No",,,,,,,,,,,,,,,,,,,"13450.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270030","Holdings with land size 0-<1","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"728.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270030","Holdings with land size 0-<1","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"72.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270031","Holdings with land size 1-<2","50260","Area","1929","1929","ha","15572.000000","E","Interpolated data",,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","50260","Area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"19631.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"1958.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"174.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270031","Holdings with land size 1-<2","60850","Number","1929","1929","No","3975.000000","E","Interpolated data",,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","60850","Number","2001","2001","No",,,,,,,,,,,,,,,,,,,"14065.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"1482.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270031","Holdings with land size 1-<2","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"148.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270032","Holdings with land size 2-<3","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"4779.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270032","Holdings with land size 2-<3","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"858.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270032","Holdings with land size 2-<3","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"1441.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270032","Holdings with land size 2-<3","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"244.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270033","Holdings with land size 2-<5","50260","Area","1929","1929","ha","76316.000000","E","Interpolated data",,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270033","Holdings with land size 2-<5","50260","Area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"52658.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270033","Holdings with land size 2-<5","60850","Number","1929","1929","No","19481.000000","E","Interpolated data",,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270033","Holdings with land size 2-<5","60850","Number","2001","2001","No",,,,,,,,,,,,,,,,,,,"16545.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270034","Holdings with land size 3-<4","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"4755.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270034","Holdings with land size 3-<4","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"853.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270034","Holdings with land size 3-<4","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"1433.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270034","Holdings with land size 3-<4","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"243.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270035","Holdings with land size 4-<5","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"4566.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270035","Holdings with land size 4-<5","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"819.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270035","Holdings with land size 4-<5","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"1376.000000","E","UAA. Interpolated data",,,
"63","'233","Estonia","270035","Holdings with land size 4-<5","60850","Number","2020","2020","No",,,,,,,,,,,,,,,,,,,,,,,,,"233.000000","E","UAA. Interpolated data"
"63","'233","Estonia","270036","Holdings with land size 5-<10","50260","Area","1929","1929","ha","197401.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270036","Holdings with land size 5-<10","50260","Area","2001","2001","ha",,,,,,,,,,,,,,,,,,,"76356.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270036","Holdings with land size 5-<10","50260","Area","2010","2010","ha",,,,,,,,,,,,,,,,,,,,,,"29300.000000","A","UAA",,,
"63","'233","Estonia","270036","Holdings with land size 5-<10","50260","Area","2020","2020","ha",,,,,,,,,,,,,,,,,,,,,,,,,"21240.000000","A","UAA"
"63","'233","Estonia","270036","Holdings with land size 5-<10","60850","Number","1929","1929","No","21600.000000","A",,,,,,,,,,,,,,,,,,,,,,,,,
"63","'233","Estonia","270036","Holdings with land size 5-<10","60850","Number","2001","2001","No",,,,,,,,,,,,,,,,,,,"10818.000000","A","Agricultural area",,,,,,
"63","'233","Estonia","270036","Holdings with land size 5-<10","60850","Number","2010","2010","No",,,,,,,,,,,,,,,,,,,,,,"4070.000000","A","UAA",,,
